year,set,subject,marks,source_url
2024,2,Combinatory,0,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Graph Theory,5,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Digital Logic,6,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,CO & Architecture,8,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Programming,4,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Data Structures,4,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Algorithms,6,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Theory of Computation,7,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Compiler Design,8,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Operating System,10,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Databases,8,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Computer Networks,9,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Quantitative Aptitude,7,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Verbal Aptitude,3,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Analytical Aptitude,3,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2024,2,Spatial Aptitude,2,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Probability,3,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Linear Algebra,3,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Calculus,1,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Mathematical Logic,2,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Set Theory & Algebra,3,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Combinatory,1,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Graph Theory,0,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Digital Logic,6,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,CO & Architecture,8,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Programming,5,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Data Structures,5,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Algorithms,8,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Theory of Computation,10,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Compiler Design,6,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Operating System,8,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Databases,8,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Computer Networks,8,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Quantitative Aptitude,7,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Verbal Aptitude,4,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Analytical Aptitude,2,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,1,Spatial Aptitude,2,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Probability,4,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Linear Algebra,4,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Calculus,1,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Mathematical Logic,1,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Set Theory & Algebra,2,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Combinatory,0,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Graph Theory,0,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Digital Logic,9,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,CO & Architecture,9,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Programming,6,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Data Structures,6,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Algorithms,8,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Theory of Computation,7,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Compiler Design,6,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Operating System,7,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Databases,9,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Computer Networks,6,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Quantitative Aptitude,8,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Verbal Aptitude,2,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Analytical Aptitude,4,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2025,2,Spatial Aptitude,1,https://docs.google.com/spreadsheets/d/1ELvXc5h1iMOv31KZ4m6UQQZq3J8g-nVhZNlTP9Vpiuc/edit?gid=935355893
2026,1,Probability,3,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS1.pdf
2026,1,Linear Algebra,2,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS1.pdf
2026,1,Calculus,3,https://web.archive.org/web/20260526212823/https://gateoverflow.in/questions/mathematics/calculus?start=140
2026,1,Mathematical Logic,0,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS1.pdf
2026,1,Set Theory & Algebra,0,https://web.archive.org/web/20260526212941/https://gateoverflow.in/questions/mathematics/discrete-mathematics/set-theory&algebra?start=120
2026,1,Combinatory,1,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS1.pdf
2026,1,Graph Theory,4,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS1.pdf
2026,1,Digital Logic,8,https://web.archive.org/web/20260526170906/https://gateoverflow.in/questions/digital-logic?start=140
2026,1,CO & Architecture,11,https://web.archive.org/web/20260526213313/https://gateoverflow.in/questions/co-and-architecture?start=200
2026,1,Programming,3,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS1.pdf
2026,1,Data Structures,2,https://web.archive.org/web/20260526212642/https://gateoverflow.in/questions/programming-in-c/data-structures?start=120
2026,1,Algorithms,16,https://web.archive.org/web/20260527000032/https://gateoverflow.in/questions/algorithms?page=2
2026,1,Theory of Computation,6,https://web.archive.org/web/20260526171042/https://gateoverflow.in/questions/theory-of-computation?start=120
2026,1,Compiler Design,6,https://web.archive.org/web/20260526171919/https://gateoverflow.in/questions/compiler-design?start=120
2026,1,Operating System,6,https://web.archive.org/web/20260526213414/https://gateoverflow.in/questions/operating-system?start=140
2026,1,Databases,6,https://web.archive.org/web/20260526213513/https://gateoverflow.in/questions/databases?start=120
2026,1,Computer Networks,8,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS1.pdf
2026,1,Quantitative Aptitude,6,https://web.archive.org/web/20260526214026/https://gateoverflow.in/questions/general-aptitude/quantitative-aptitude?start=120
2026,1,Verbal Aptitude,1,https://web.archive.org/web/20260526214220/https://gateoverflow.in/questions/general-aptitude/verbal-aptitude?start=120
2026,1,Analytical Aptitude + Spatial Aptitude,8,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS1.pdf
2026,2,Probability,3,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS2.pdf
2026,2,Linear Algebra,3,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS2.pdf
2026,2,Calculus,3,https://web.archive.org/web/20260526212823/https://gateoverflow.in/questions/mathematics/calculus?start=140
2026,2,Mathematical Logic,1,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS2.pdf
2026,2,Set Theory & Algebra,1,https://web.archive.org/web/20260526212941/https://gateoverflow.in/questions/mathematics/discrete-mathematics/set-theory&algebra?start=120
2026,2,Combinatory,0,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS2.pdf
2026,2,Graph Theory,2,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS2.pdf
2026,2,Digital Logic,7,https://web.archive.org/web/20260526170906/https://gateoverflow.in/questions/digital-logic?start=140
2026,2,CO & Architecture,11,https://web.archive.org/web/20260526213313/https://gateoverflow.in/questions/co-and-architecture?start=200
2026,2,Programming,6,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS2.pdf
2026,2,Data Structures,3,https://web.archive.org/web/20260526212642/https://gateoverflow.in/questions/programming-in-c/data-structures?start=120
2026,2,Algorithms,12,https://web.archive.org/web/20260527000032/https://gateoverflow.in/questions/algorithms?page=2
2026,2,Theory of Computation,5,https://web.archive.org/web/20260526171042/https://gateoverflow.in/questions/theory-of-computation?start=120
2026,2,Compiler Design,6,https://web.archive.org/web/20260526171919/https://gateoverflow.in/questions/compiler-design?start=120
2026,2,Operating System,7,https://web.archive.org/web/20260526213414/https://gateoverflow.in/questions/operating-system?start=140
2026,2,Databases,6,https://web.archive.org/web/20260526213513/https://gateoverflow.in/questions/databases?start=120
2026,2,Computer Networks,9,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS2.pdf
2026,2,Quantitative Aptitude,6,https://web.archive.org/web/20260526214026/https://gateoverflow.in/questions/general-aptitude/quantitative-aptitude?start=120
2026,2,Verbal Aptitude,1,https://web.archive.org/web/20260526214220/https://gateoverflow.in/questions/general-aptitude/verbal-aptitude?start=120
2026,2,Analytical Aptitude + Spatial Aptitude,8,https://gate2026.iitg.ac.in/doc/download/2026/QPs/CS2.pdf
